entity,filename,line,total_graph_function_loc,function_nodes_in_graph,dependency_closure_size
test_breakpoint#shell.c#22124,shell.c,22124,4,1,1
doAutoDetectRestore#shell.c#27063,shell.c,27063,95111,3424,4005
sqlite3_total_changes64#sqlite3.c#82616,sqlite3.c,82616,27,4,166
sqlite3_changes64#sqlite3.c#82604,sqlite3.c,82604,27,4,166
find_xdg_file#shell.c#27315,shell.c,27315,95050,3422,4003
process_sqliterc#shell.c#27334,shell.c,27334,106447,3806,4400
usage#shell.c#27371,shell.c,27371,95041,3422,4003
verify_uninitialized#shell.c#27381,shell.c,27381,95037,3422,4003
main_init#shell.c#27387,shell.c,27387,95048,3423,4004
printBold#shell.c#27399,shell.c,27399,95039,3422,4003
abnormalExit#shell.c#27415,shell.c,27415,95038,3422,4004
atexit#stdlib.h#1038,stdlib.h,1038,0,0,1
sqlite3_reset_auto_extension#sqlite3.c#60668,sqlite3.c,60668,95043,3422,4003
main#shell.c#27429,shell.c,27429,107875,3873,4470
sqlite3_snapshot#sqlite3.c#820,sqlite3.c,820,0,0,2
Hash#sqlite3.c#1156,sqlite3.c,1156,0,0,3
HashElem#sqlite3.c#1158,sqlite3.c,1158,0,0,2
BusyHandler#sqlite3.c#2457,sqlite3.c,2457,0,0,2
AggInfo#sqlite3.c#2465,sqlite3.c,2465,0,0,7
AuthContext#sqlite3.c#2467,sqlite3.c,2467,0,0,138
AutoincInfo#sqlite3.c#2469,sqlite3.c,2469,0,0,137
Bitvec#sqlite3.c#2471,sqlite3.c,2471,0,0,6
CollSeq#sqlite3.c#2473,sqlite3.c,2473,0,0,4
Column#sqlite3.c#2475,sqlite3.c,2475,0,0,6
Cte#sqlite3.c#2477,sqlite3.c,2477,0,0,137
CteUse#sqlite3.c#2479,sqlite3.c,2479,0,0,5
Db#sqlite3.c#2481,sqlite3.c,2481,0,0,137
DbClientData#sqlite3.c#2483,sqlite3.c,2483,0,0,2
DbFixer#sqlite3.c#2485,sqlite3.c,2485,0,0,147
Schema#sqlite3.c#2487,sqlite3.c,2487,0,0,137
Expr#sqlite3.c#2489,sqlite3.c,2489,0,0,137
ExprList#sqlite3.c#2491,sqlite3.c,2491,0,0,2
FKey#sqlite3.c#2493,sqlite3.c,2493,0,0,137
FpDecode#sqlite3.c#4362,sqlite3.c,4362,0,0,1
FpDecode#sqlite3.c#2495,sqlite3.c,2495,0,0,2
FuncDestructor#sqlite3.c#2497,sqlite3.c,2497,0,0,2
FuncDef#sqlite3.c#2499,sqlite3.c,2499,0,0,6
FuncDefHash#sqlite3.c#2501,sqlite3.c,2501,0,0,7
IdList#sqlite3.c#2503,sqlite3.c,2503,0,0,2
Index#sqlite3.c#2505,sqlite3.c,2505,0,0,137
IndexedExpr#sqlite3.c#2507,sqlite3.c,2507,0,0,137
IndexSample#sqlite3.c#2509,sqlite3.c,2509,0,0,4
KeyInfo#sqlite3.c#2513,sqlite3.c,2513,0,0,137
Lookaside#sqlite3.c#2515,sqlite3.c,2515,0,0,9
LookasideSlot#sqlite3.c#2517,sqlite3.c,2517,0,0,2
Module#sqlite3.c#2519,sqlite3.c,2519,0,0,137
NameContext#sqlite3.c#2521,sqlite3.c,2521,0,0,138
OnOrUsing#sqlite3.c#2523,sqlite3.c,2523,0,0,138
ParseCleanup#sqlite3.c#2527,sqlite3.c,2527,0,0,2
PreUpdate#sqlite3.c#2529,sqlite3.c,2529,0,0,138
PrintfArguments#sqlite3.c#2531,sqlite3.c,2531,0,0,138
RCStr#sqlite3.c#2533,sqlite3.c,2533,0,0,5
RenameToken#sqlite3.c#2535,sqlite3.c,2535,0,0,4
Returning#sqlite3.c#2537,sqlite3.c,2537,0,0,137
RowSet#sqlite3.c#2539,sqlite3.c,2539,0,0,140
Savepoint#sqlite3.c#2541,sqlite3.c,2541,0,0,6
Select#sqlite3.c#2543,sqlite3.c,2543,0,0,137
SQLiteThread#sqlite3.c#2545,sqlite3.c,2545,0,0,3
SelectDest#sqlite3.c#2547,sqlite3.c,2547,0,0,5
Subquery#sqlite3.c#2549,sqlite3.c,2549,0,0,137
SrcItem#sqlite3.c#2551,sqlite3.c,2551,0,0,137
SrcList#sqlite3.c#2553,sqlite3.c,2553,0,0,137
Table#sqlite3.c#2557,sqlite3.c,2557,0,0,137
TableLock#sqlite3.c#2559,sqlite3.c,2559,0,0,6
Token#sqlite3.c#2561,sqlite3.c,2561,0,0,3
Trigger#sqlite3.c#2565,sqlite3.c,2565,0,0,137
TriggerPrg#sqlite3.c#2567,sqlite3.c,2567,0,0,137
TriggerStep#sqlite3.c#2569,sqlite3.c,2569,0,0,137
UnpackedRecord#sqlite3.c#2571,sqlite3.c,2571,0,0,137
Upsert#sqlite3.c#2573,sqlite3.c,2573,0,0,137
VTable#sqlite3.c#2575,sqlite3.c,2575,0,0,137
VtabCtx#sqlite3.c#2577,sqlite3.c,2577,0,0,137
Walker#sqlite3.c#2579,sqlite3.c,2579,0,0,147
WhereInfo#sqlite3.c#2581,sqlite3.c,2581,0,0,147
Window#sqlite3.c#2583,sqlite3.c,2583,0,0,137
With#sqlite3.c#2585,sqlite3.c,2585,0,0,137
Pager#sqlite3.c#2661,sqlite3.c,2661,0,0,137
Btree#sqlite3.c#2787,sqlite3.c,2787,0,0,137
BtCursor#sqlite3.c#2789,sqlite3.c,2789,0,0,137
BtShared#sqlite3.c#2791,sqlite3.c,2791,0,0,137
BtreePayload#sqlite3.c#2793,sqlite3.c,2793,0,0,138
Vdbe#sqlite3.c#2985,sqlite3.c,2985,0,0,137
SubProgram#sqlite3.c#2989,sqlite3.c,2989,0,0,7
SubrtnSig#sqlite3.c#2991,sqlite3.c,2991,0,0,4
VdbeOp#sqlite3.c#3030,sqlite3.c,3030,0,0,6
VdbeOpList#sqlite3.c#3049,sqlite3.c,3049,0,0,4
RecordCompare#sqlite3.c#3179,sqlite3.c,3179,0,0,137
PgHdr#sqlite3.c#3197,sqlite3.c,3197,0,0,137
PCache#sqlite3.c#3199,sqlite3.c,3199,0,0,137
VdbeSorter#sqlite3.c#5477,sqlite3.c,5477,0,0,137
AuxData#sqlite3.c#5479,sqlite3.c,5479,0,0,2
VdbeTxtBlbCache#sqlite3.c#5481,sqlite3.c,5481,0,0,8
VdbeCursor#sqlite3.c#5483,sqlite3.c,5483,0,0,137
VdbeFrame#sqlite3.c#5532,sqlite3.c,5532,0,0,137
ScanStatus#sqlite3.c#5595,sqlite3.c,5595,0,0,3
DblquoteStr#sqlite3.c#5609,sqlite3.c,5609,0,0,1
DblquoteStr#sqlite3.c#5607,sqlite3.c,5607,0,0,2
ValueList#sqlite3.c#5690,sqlite3.c,5690,0,0,138
sqlite3StatType#sqlite3.c#5857,sqlite3.c,5857,0,0,5
DateTime#sqlite3.c#6249,sqlite3.c,6249,0,0,4
BenignMallocHooks#sqlite3.c#7638,sqlite3.c,7638,0,0,1
BenignMallocHooks#sqlite3.c#7636,sqlite3.c,7636,0,0,2
unixShm#sqlite3.c#13951,sqlite3.c,13951,0,0,15
unixShmNode#sqlite3.c#13953,sqlite3.c,13953,0,0,15
unixInodeInfo#sqlite3.c#13955,sqlite3.c,13955,0,0,15
UnixUnusedFd#sqlite3.c#13957,sqlite3.c,13957,0,0,2
unixFile#sqlite3.c#13965,sqlite3.c,13965,0,0,28
finder_type#sqlite3.c#15566,sqlite3.c,15566,0,0,28
DbPath#sqlite3.c#15916,sqlite3.c,15916,0,0,1
DbPath#sqlite3.c#15914,sqlite3.c,15914,0,0,2
MemVfs#sqlite3.c#16178,sqlite3.c,16178,0,0,4
MemFile#sqlite3.c#16180,sqlite3.c,16180,0,0,18
MemStore#sqlite3.c#16182,sqlite3.c,16182,0,0,6
PCache1#sqlite3.c#17460,sqlite3.c,17460,0,0,10
PgHdr1#sqlite3.c#17462,sqlite3.c,17462,0,0,10
PgFreeslot#sqlite3.c#17464,sqlite3.c,17464,0,0,12
PGroup#sqlite3.c#17466,sqlite3.c,17466,0,0,10
Wal#sqlite3.c#18359,sqlite3.c,18359,0,0,24
PagerSavepoint#sqlite3.c#18399,sqlite3.c,18399,0,0,12
WalIndexHdr#sqlite3.c#21374,sqlite3.c,21374,0,0,8
WalIterator#sqlite3.c#21376,sqlite3.c,21376,0,0,4
WalCkptInfo#sqlite3.c#21378,sqlite3.c,21378,0,0,6
WalHashLoc#sqlite3.c#21646,sqlite3.c,21646,0,0,11
MemPage#sqlite3.c#23165,sqlite3.c,23165,0,0,137
BtLock#sqlite3.c#23167,sqlite3.c,23167,0,0,137
CellInfo#sqlite3.c#23169,sqlite3.c,23169,0,0,12
IntegrityCk#sqlite3.c#23285,sqlite3.c,23285,0,0,140
CellArray#sqlite3.c#27582,sqlite3.c,27582,0,0,137
Incrblob#sqlite3.c#39934,sqlite3.c,39934,0,0,139
MergeEngine#sqlite3.c#40227,sqlite3.c,40227,0,0,137
PmaReader#sqlite3.c#40229,sqlite3.c,40229,0,0,137
PmaWriter#sqlite3.c#40231,sqlite3.c,40231,0,0,21
SorterRecord#sqlite3.c#40233,sqlite3.c,40233,0,0,2
SortSubtask#sqlite3.c#40235,sqlite3.c,40235,0,0,137
SorterFile#sqlite3.c#40237,sqlite3.c,40237,0,0,17
SorterList#sqlite3.c#40239,sqlite3.c,40239,0,0,9
IncrMerger#sqlite3.c#40241,sqlite3.c,40241,0,0,137
bytecodevtab#sqlite3.c#41797,sqlite3.c,41797,0,0,138
bytecodevtab_cursor#sqlite3.c#41805,sqlite3.c,41805,0,0,139
MemJournal#sqlite3.c#42067,sqlite3.c,42067,0,0,18
FilePoint#sqlite3.c#42069,sqlite3.c,42069,0,0,7
FileChunk#sqlite3.c#42071,sqlite3.c,42071,0,0,4
EdupBuf#sqlite3.c#44750,sqlite3.c,44750,0,0,4
RenameCtx#sqlite3.c#48819,sqlite3.c,48819,0,0,138
StatAccum#sqlite3.c#50298,sqlite3.c,50298,0,0,140
StatSample#sqlite3.c#50300,sqlite3.c,50300,0,0,4
analysisInfo#sqlite3.c#50667,sqlite3.c,50667,0,0,138
SumCtx#sqlite3.c#56667,sqlite3.c,56667,0,0,8
CountCtx#sqlite3.c#56830,sqlite3.c,56830,0,0,6
Percentile#sqlite3.c#57188,sqlite3.c,57188,0,0,5
IndexListTerm#sqlite3.c#59075,sqlite3.c,59075,0,0,138
IndexIterator#sqlite3.c#59077,sqlite3.c,59077,0,0,139
sqlite3_loadext_entry#sqlite3.c#60472,sqlite3.c,60472,0,0,141
sqlite3AutoExtList#sqlite3.c#60612,sqlite3.c,60612,0,0,4
PragmaVtab#sqlite3.c#62280,sqlite3.c,62280,0,0,139
PragmaVtabCursor#sqlite3.c#62282,sqlite3.c,62282,0,0,139
DistinctCtx#sqlite3.c#63127,sqlite3.c,63127,0,0,4
SortCtx#sqlite3.c#63136,sqlite3.c,63136,0,0,6
RowLoadInfo#sqlite3.c#63491,sqlite3.c,63491,0,0,4
WhereConst#sqlite3.c#65620,sqlite3.c,65620,0,0,138
CheckOnCtx#sqlite3.c#67149,sqlite3.c,67149,0,0,138
WhereClause#sqlite3.c#71002,sqlite3.c,71002,0,0,147
WhereMaskSet#sqlite3.c#71004,sqlite3.c,71004,0,0,2
WhereOrInfo#sqlite3.c#71006,sqlite3.c,71006,0,0,147
WhereAndInfo#sqlite3.c#71008,sqlite3.c,71008,0,0,147
WhereLevel#sqlite3.c#71010,sqlite3.c,71010,0,0,147
WhereLoop#sqlite3.c#71012,sqlite3.c,71012,0,0,147
WherePath#sqlite3.c#71014,sqlite3.c,71014,0,0,148
WhereTerm#sqlite3.c#71016,sqlite3.c,71016,0,0,147
WhereLoopBuilder#sqlite3.c#71018,sqlite3.c,71018,0,0,150
WhereScan#sqlite3.c#71020,sqlite3.c,71020,0,0,148
WhereOrCost#sqlite3.c#71022,sqlite3.c,71022,0,0,5
WhereOrSet#sqlite3.c#71024,sqlite3.c,71024,0,0,8
WhereMemBlock#sqlite3.c#71026,sqlite3.c,71026,0,0,5
WhereRightJoin#sqlite3.c#71028,sqlite3.c,71028,0,0,2
HiddenIndexInfo#sqlite3.c#74001,sqlite3.c,74001,0,0,148
CoveringIndexCheck#sqlite3.c#75621,sqlite3.c,75621,0,0,138
WindowRewrite#sqlite3.c#78180,sqlite3.c,78180,0,0,138
WindowCodeArg#sqlite3.c#78720,sqlite3.c,78720,0,0,139
WindowCsrAndReg#sqlite3.c#78722,sqlite3.c,78722,0,0,2
yyStackEntry#sqlite3.c#79715,sqlite3.c,79715,0,0,142
yyParser#sqlite3.c#79725,sqlite3.c,79725,0,0,143
sqlite3_tokenizer_module#sqlite3.c#84406,sqlite3.c,84406,0,0,2
sqlite3_tokenizer#sqlite3.c#84408,sqlite3.c,84408,0,0,3
sqlite3_tokenizer_cursor#sqlite3.c#84410,sqlite3.c,84410,0,0,4
Fts3Hash#sqlite3.c#84434,sqlite3.c,84434,0,0,3
Fts3HashElem#sqlite3.c#84436,sqlite3.c,84436,0,0,2
Fts3Table#sqlite3.c#84466,sqlite3.c,84466,0,0,142
Fts3Cursor#sqlite3.c#84468,sqlite3.c,84468,0,0,151
Fts3Expr#sqlite3.c#84470,sqlite3.c,84470,0,0,20
Fts3Phrase#sqlite3.c#84472,sqlite3.c,84472,0,0,17
Fts3PhraseToken#sqlite3.c#84474,sqlite3.c,84474,0,0,15
Fts3Doclist#sqlite3.c#84476,sqlite3.c,84476,0,0,4
Fts3SegFilter#sqlite3.c#84478,sqlite3.c,84478,0,0,2
Fts3DeferredToken#sqlite3.c#84480,sqlite3.c,84480,0,0,15
Fts3SegReader#sqlite3.c#84482,sqlite3.c,84482,0,0,9
Fts3MultiSegReader#sqlite3.c#84484,sqlite3.c,84484,0,0,12
MatchinfoBuffer#sqlite3.c#84486,sqlite3.c,84486,0,0,6
Fts3HashWrapper#sqlite3.c#84750,sqlite3.c,84750,0,0,4
TermSelect#sqlite3.c#86019,sqlite3.c,86019,0,0,1
TermSelect#sqlite3.c#86017,sqlite3.c,86017,0,0,2
TokenDoclist#sqlite3.c#87223,sqlite3.c,87223,0,0,4
Fts3TokenAndCost#sqlite3.c#87361,sqlite3.c,87361,0,0,21
Fts3auxTable#sqlite3.c#88056,sqlite3.c,88056,0,0,143
Fts3auxCursor#sqlite3.c#88058,sqlite3.c,88058,0,0,143
ParseContext#sqlite3.c#88399,sqlite3.c,88399,0,0,141
Fts3tokTable#sqlite3.c#89929,sqlite3.c,89929,0,0,140
Fts3tokCursor#sqlite3.c#89931,sqlite3.c,89931,0,0,141
PendingList#sqlite3.c#90172,sqlite3.c,90172,0,0,4
SegmentNode#sqlite3.c#90174,sqlite3.c,90174,0,0,2
SegmentWriter#sqlite3.c#90176,sqlite3.c,90176,0,0,7
IncrmergeWriter#sqlite3.c#92221,sqlite3.c,92221,0,0,145
NodeWriter#sqlite3.c#92223,sqlite3.c,92223,0,0,144
Blob#sqlite3.c#92225,sqlite3.c,92225,0,0,2
NodeReader#sqlite3.c#92227,sqlite3.c,92227,0,0,5
LoadDoclistCtx#sqlite3.c#93503,sqlite3.c,93503,0,0,152
SnippetIter#sqlite3.c#93511,sqlite3.c,93511,0,0,153
SnippetPhrase#sqlite3.c#93513,sqlite3.c,93513,0,0,6
SnippetFragment#sqlite3.c#93515,sqlite3.c,93515,0,0,5
MatchInfo#sqlite3.c#93542,sqlite3.c,93542,0,0,152
StrBuffer#sqlite3.c#93563,sqlite3.c,93563,0,0,1
StrBuffer#sqlite3.c#93561,sqlite3.c,93561,0,0,2
LcsIterator#sqlite3.c#94116,sqlite3.c,94116,0,0,21
TermOffset#sqlite3.c#94416,sqlite3.c,94416,0,0,6
TermOffsetCtx#sqlite3.c#94418,sqlite3.c,94418,0,0,153
unicode_tokenizer#sqlite3.c#94585,sqlite3.c,94585,0,0,4
unicode_cursor#sqlite3.c#94587,sqlite3.c,94587,0,0,5
JsonCache#sqlite3.c#94903,sqlite3.c,94903,0,0,139
JsonString#sqlite3.c#94905,sqlite3.c,94905,0,0,139
JsonParse#sqlite3.c#94907,sqlite3.c,94907,0,0,138
JsonPretty#sqlite3.c#96527,sqlite3.c,96527,0,0,141
JsonParent#sqlite3.c#98220,sqlite3.c,98220,0,0,8
JsonEachCursor#sqlite3.c#98230,sqlite3.c,98230,0,0,142
JsonEachConnection#sqlite3.c#98249,sqlite3.c,98249,0,0,138
Rtree#sqlite3.c#98715,sqlite3.c,98715,0,0,141
RtreeCursor#sqlite3.c#98717,sqlite3.c,98717,0,0,145
RtreeNode#sqlite3.c#98719,sqlite3.c,98719,0,0,8
RtreeCell#sqlite3.c#98721,sqlite3.c,98721,0,0,10
RtreeConstraint#sqlite3.c#98723,sqlite3.c,98723,0,0,141
RtreeMatchArg#sqlite3.c#98725,sqlite3.c,98725,0,0,140
RtreeGeomCallback#sqlite3.c#98727,sqlite3.c,98727,0,0,2
RtreeCoord#sqlite3.c#98729,sqlite3.c,98729,0,0,5
RtreeSearchPoint#sqlite3.c#98731,sqlite3.c,98731,0,0,7
RtreeCheck#sqlite3.c#100995,sqlite3.c,100995,0,0,139
StatTable#sqlite3.c#101354,sqlite3.c,101354,0,0,138
StatCursor#sqlite3.c#101356,sqlite3.c,101356,0,0,141
StatPage#sqlite3.c#101358,sqlite3.c,101358,0,0,7
StatCell#sqlite3.c#101360,sqlite3.c,101360,0,0,4
DbpageTable#sqlite3.c#101961,sqlite3.c,101961,0,0,138
DbpageCursor#sqlite3.c#101963,sqlite3.c,101963,0,0,139
StmtRow#sqlite3.c#102286,sqlite3.c,102286,0,0,4
stmt_vtab#sqlite3.c#102295,sqlite3.c,102295,0,0,138
stmt_cursor#sqlite3.c#102302,sqlite3.c,102302,0,0,139
sqlite3WhereTrace#sqlite3.c#2455,sqlite3.c,2455,0,0,2
sqlite3OsDlSym#sqlite3.c#2643,sqlite3.c,2643,0,0,4
sqlite3UpperToLower#sqlite3.c#5435,sqlite3.c,5435,0,0,1
sqlite3aLTb#sqlite3.c#5438,sqlite3.c,5438,0,0,2
sqlite3aEQb#sqlite3.c#5440,sqlite3.c,5440,0,0,2
sqlite3aGTb#sqlite3.c#5442,sqlite3.c,5442,0,0,2
sqlite3Config#sqlite3.c#5447,sqlite3.c,5447,0,0,15
sqlite3BuiltinFunctions#sqlite3.c#5450,sqlite3.c,5450,0,0,7
sqlite3OomStr#sqlite3.c#5452,sqlite3.c,5452,0,0,138
sqlite3TreeTrace#sqlite3.c#5457,sqlite3.c,5457,0,0,2
vfsList#sqlite3.c#7573,sqlite3.c,7573,0,0,4
fmtinfo#sqlite3.c#8870,sqlite3.c,8870,0,0,3
sqlite3SavedPrng#sqlite3.c#10119,sqlite3.c,10119,0,0,6
unixBigLock#sqlite3.c#14089,sqlite3.c,14089,0,0,3
inodeList#sqlite3.c#14142,sqlite3.c,14142,0,0,15
unixUnfetch#sqlite3.c#15546,sqlite3.c,15546,22,2,31
unixDeviceCharacteristics#sqlite3.c#15008,sqlite3.c,15008,15,2,29
unixLock#sqlite3.c#14339,sqlite3.c,14339,175,8,165
unixClose#sqlite3.c#14547,sqlite3.c,14547,95032,3421,4002
unixWrite#sqlite3.c#14743,sqlite3.c,14743,41,4,33
unixSectorSize#sqlite3.c#15002,sqlite3.c,15002,15,2,29
unixSync#sqlite3.c#14798,sqlite3.c,14798,95032,3421,4002
unixTruncate#sqlite3.c#14829,sqlite3.c,14829,95032,3421,4002
unixFetch#sqlite3.c#15529,sqlite3.c,15529,95032,3421,4002
unixShmLock#sqlite3.c#15341,sqlite3.c,15341,135,5,161
unixRead#sqlite3.c#14692,sqlite3.c,14692,61,3,31
unixFileControl#sqlite3.c#14914,sqlite3.c,14914,95032,3421,4002
unixShmBarrier#sqlite3.c#15426,sqlite3.c,15426,38,7,162
unixCheckReservedLock#sqlite3.c#14280,sqlite3.c,14280,52,5,162
unixFileSize#sqlite3.c#14849,sqlite3.c,14849,17,2,31
unixShmUnmap#sqlite3.c#15434,sqlite3.c,15434,95032,3421,4002
unixShmMap#sqlite3.c#15248,sqlite3.c,15248,95032,3421,4002
unixUnlock#sqlite3.c#14524,sqlite3.c,14524,95032,3421,4002
posixIoMethods#sqlite3.c#15560,sqlite3.c,15560,95032,3421,4002
nolockLock#sqlite3.c#14575,sqlite3.c,14575,4,1,14
nolockUnlock#sqlite3.c#14580,sqlite3.c,14580,4,1,14
nolockClose#sqlite3.c#14585,sqlite3.c,14585,95032,3421,4002
nolockCheckReservedLock#sqlite3.c#14569,sqlite3.c,14569,5,1,14
nolockIoMethods#sqlite3.c#15562,sqlite3.c,15562,95032,3421,4002
dotlockUnlock#sqlite3.c#14627,sqlite3.c,14627,32,2,30
dotlockCheckReservedLock#sqlite3.c#14589,sqlite3.c,14589,11,1,29
dotlockClose#sqlite3.c#14657,sqlite3.c,14657,95032,3421,4002
dotlockLock#sqlite3.c#14601,sqlite3.c,14601,36,3,31
dotlockIoMethods#sqlite3.c#15564,sqlite3.c,15564,95032,3421,4002
unixDlSym#sqlite3.c#16088,sqlite3.c,16088,6,1,4
memdbDlSym#sqlite3.c#16243,sqlite3.c,16243,0,0,4
memdbRandomness#sqlite3.c#16608,sqlite3.c,16608,3,1,4
memdbFullPathname#sqlite3.c#16586,sqlite3.c,16586,95032,3421,4002
memdbDlClose#sqlite3.c#16604,sqlite3.c,16604,3,1,4
memdbDlError#sqlite3.c#16596,sqlite3.c,16596,3,1,4
memdbSleep#sqlite3.c#16612,sqlite3.c,16612,3,1,4
memdbDlOpen#sqlite3.c#16592,sqlite3.c,16592,3,1,4
memdbGetLastError#sqlite3.c#16616,sqlite3.c,16616,3,1,5
memdbOpen#sqlite3.c#16509,sqlite3.c,16509,95032,3421,4002
memdbAccess#sqlite3.c#16578,sqlite3.c,16578,7,1,4
memdbCurrentTimeInt64#sqlite3.c#16620,sqlite3.c,16620,3,1,6
memdb_vfs#sqlite3.c#16255,sqlite3.c,16255,95032,3421,4002
memdbDeviceCharacteristics#sqlite3.c#16481,sqlite3.c,16481,4,1,14
memdbWrite#sqlite3.c#16337,sqlite3.c,16337,222,19,303
memdbFetch#sqlite3.c#16486,sqlite3.c,16486,38,6,162
memdbFileSize#sqlite3.c#16377,sqlite3.c,16377,33,6,162
memdbTruncate#sqlite3.c#16358,sqlite3.c,16358,38,6,163
memdbRead#sqlite3.c#16306,sqlite3.c,16306,39,6,162
memdbUnfetch#sqlite3.c#16499,sqlite3.c,16499,35,6,162
memdbUnlock#sqlite3.c#16435,sqlite3.c,16435,46,6,162
memdbClose#sqlite3.c#16269,sqlite3.c,16269,98,11,293
memdbLock#sqlite3.c#16385,sqlite3.c,16385,75,6,162
memdbSync#sqlite3.c#16371,sqlite3.c,16371,5,1,14
memdbFileControl#sqlite3.c#16456,sqlite3.c,16456,95032,3421,4002
memdb_io_methods#sqlite3.c#16258,sqlite3.c,16258,95032,3421,4002
sqlite3SharedCacheList#sqlite3.c#23420,sqlite3.c,23420,0,0,137
sqlite3SmallTypeSizes#sqlite3.c#33201,sqlite3.c,33201,0,0,2
azExplainColNames16data#sqlite3.c#34962,sqlite3.c,34962,0,0,2
iExplainColNames16#sqlite3.c#34965,sqlite3.c,34965,0,0,2
bytecodevtabDisconnect#sqlite3.c#41843,sqlite3.c,41843,55,8,290
bytecodevtabOpen#sqlite3.c#41849,sqlite3.c,41849,95032,3421,4002
bytecodevtabClose#sqlite3.c#41875,sqlite3.c,41875,95032,3421,4002
bytecodevtabConnect#sqlite3.c#41822,sqlite3.c,41822,95032,3421,4002
bytecodevtabRowid#sqlite3.c#41995,sqlite3.c,41995,5,1,139
bytecodevtabBestIndex#sqlite3.c#42031,sqlite3.c,42031,23,1,140
bytecodevtabNext#sqlite3.c#41882,sqlite3.c,41882,95032,3421,4002
bytecodevtabEof#sqlite3.c#41903,sqlite3.c,41903,4,1,139
bytecodevtabColumn#sqlite3.c#41908,sqlite3.c,41908,95032,3421,4002
bytecodevtabFilter#sqlite3.c#42001,sqlite3.c,42001,95032,3421,4002
bytecodevtabModule#sqlite3.c#42055,sqlite3.c,42055,95032,3421,4002
memjrnlSync#sqlite3.c#42253,sqlite3.c,42253,4,1,14
memjrnlWrite#sqlite3.c#42170,sqlite3.c,42170,95032,3421,4002
memjrnlClose#sqlite3.c#42247,sqlite3.c,42247,63,9,293
memjrnlFileSize#sqlite3.c#42258,sqlite3.c,42258,5,1,18
memjrnlTruncate#sqlite3.c#42221,sqlite3.c,42221,83,9,294
memjrnlRead#sqlite3.c#42095,sqlite3.c,42095,34,1,18
MemJournalMethods#sqlite3.c#42264,sqlite3.c,42264,95032,3421,4002
statInit#sqlite3.c#50322,sqlite3.c,50322,95032,3421,4002
statInitFuncdef#sqlite3.c#50353,sqlite3.c,50353,95032,3421,4002
statPush#sqlite3.c#50357,sqlite3.c,50357,95032,3421,4002
statPushFuncdef#sqlite3.c#50378,sqlite3.c,50378,95032,3421,4002
statGet#sqlite3.c#50382,sqlite3.c,50382,95032,3421,4002
statGetFuncdef#sqlite3.c#50401,sqlite3.c,50401,95032,3421,4002
globInfo#sqlite3.c#55975,sqlite3.c,55975,0,0,4
likeInfoNorm#sqlite3.c#55977,sqlite3.c,55977,0,0,4
likeInfoAlt#sqlite3.c#55979,sqlite3.c,55979,0,0,4
sqlite3Apis#sqlite3.c#60474,sqlite3.c,60474,0,0,142
aPragmaName#sqlite3.c#60722,sqlite3.c,60722,0,0,7
pragmaVtabRowid#sqlite3.c#62491,sqlite3.c,62491,5,1,139
pragmaVtabConnect#sqlite3.c#62299,sqlite3.c,62299,95032,3421,4002
pragmaVtabFilter#sqlite3.c#62433,sqlite3.c,62433,95032,3421,4002
pragmaVtabEof#sqlite3.c#62475,sqlite3.c,62475,4,1,139
pragmaVtabOpen#sqlite3.c#62392,sqlite3.c,62392,95032,3421,4002
pragmaVtabClose#sqlite3.c#62413,sqlite3.c,62413,95032,3421,4002
pragmaVtabColumn#sqlite3.c#62480,sqlite3.c,62480,95032,3421,4002
pragmaVtabDisconnect#sqlite3.c#62350,sqlite3.c,62350,55,8,291
pragmaVtabBestIndex#sqlite3.c#62356,sqlite3.c,62356,35,1,141
pragmaVtabNext#sqlite3.c#62420,sqlite3.c,62420,95032,3421,4002
pragmaVtabModule#sqlite3.c#62497,sqlite3.c,62497,95032,3421,4002
sqlite3Fts3Init#sqlite3.c#86882,sqlite3.c,86882,95032,3421,4002
sqlite3DbstatRegister#sqlite3.c#101955,sqlite3.c,101955,95032,3421,4002
sqlite3VdbeBytecodeVtabInit#sqlite3.c#42058,sqlite3.c,42058,95032,3421,4002
sqlite3TestExtInit#sqlite3.c#82110,sqlite3.c,82110,8,2,143
sqlite3DbpageRegister#sqlite3.c#102280,sqlite3.c,102280,95032,3421,4002
sqlite3RtreeInit#sqlite3.c#101262,sqlite3.c,101262,95032,3421,4002
sqlite3StmtVtabInit#sqlite3.c#102437,sqlite3.c,102437,95032,3421,4002
sqlite3BuiltinExtensions#sqlite3.c#82117,sqlite3.c,82117,95032,3421,4002
fts3OpenMethod#sqlite3.c#85592,sqlite3.c,85592,95032,3421,4002
fts3RollbackMethod#sqlite3.c#86632,sqlite3.c,86632,95,12,295
fts3BestIndexMethod#sqlite3.c#85511,sqlite3.c,85511,91,4,150
fts3RenameMethod#sqlite3.c#86765,sqlite3.c,86765,95032,3421,4002
fts3BeginMethod#sqlite3.c#86609,sqlite3.c,86609,95032,3421,4002
fts3ConnectMethod#sqlite3.c#85491,sqlite3.c,85491,95032,3421,4002
fts3ColumnMethod#sqlite3.c#86540,sqlite3.c,86540,95032,3421,4002
fts3CommitMethod#sqlite3.c#86621,sqlite3.c,86621,10,1,137
fts3UpdateMethod#sqlite3.c#86570,sqlite3.c,86570,95032,3421,4002
